RuleID,Category,Standards,Deviation,Justification,SourceFile,Line,Title
R-0e3cb8b83dbb,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,420,"When confirmation is required, users can choose:"
R-b5ce958307f2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,422,- **Proceed once:** Execute this time only
R-5f865469ab74,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,529,3. **Check dependencies:** Ensure all required packages are installed
R-d94206632cc1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,564,4. **Environment variables:** Verify required environment variables are passed t
R-625fea7ce305,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,578,- **Trust settings:** The `trust` option bypasses all confirmation dialogs. Use
R-1ab1bee1bfe6,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,606,"To return rich content, your tool's response must adhere to the MCP specificatio"
R-15ef3d44536e,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/memory.md,13,"- `fact` (string, required): The specific fact or piece of information to rememb"
R-dfeddfb3ece0,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/index.md,38,- **Utilize sandboxing:** All tools are subject to restrictions enforced by sand
R-5534188fdade,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/shell.md,13,"- `command` (string, required): The exact shell command to execute."
R-6cb0f40b6fac,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/shell.md,71,"- `tools.core`: To restrict `run_shell_command` to a specific set of commands, a"
R-bd4dc734c01f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/shell.md,82,**Allow only specific command prefixes**
R-c41f40071d7c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/shell.md,84,"To allow only `git` and `npm` commands, and block all others:"
R-8a833bea7983,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/core/tools-api.md,7,- **Tool (`tools.ts`):** An interface and base class (`BaseTool`) that defines t
R-13f1af87ff33,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/core/tools-api.md,14,- `shouldConfirmExecute()`: A method to determine if user confirmation is requir
R-25ece24b6b4b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/core/tools-api.md,37,- `ReadFileTool` (`read-file.ts`): Reads the content of a single file. It takes
R-66c7ff6a21db,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/core/tools-api.md,51,Each of these tools extends `BaseTool` and implements the required methods for i
R-82a8c64f8edf,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/core/index.md,21,"- **Session and state management:** Keeping track of the conversation state, inc"
R-f4d99f89357a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/core/index.md,29,"- **Tool execution:** When tools interact with the local system (e.g., `run_shel"
R-e79a4aa5a3b8,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/core/memport.md,91,The `validateImportPath` function ensures that imports are only allowed from spe
R-7f8eb8554d73,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/authentication.md,8,- Note that the web login must be done in a browser that can communicate with th
R-447fe7b615eb,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/authentication.md,15,"- If you fall into one of these categories, you must first configure a Google Cl"
R-44a4c6cb62c5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/authentication.md,70,> If you have previously set the `GOOGLE_API_KEY` or `GEMINI_API_KEY` environmen
R-6cc38600618f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/authentication.md,97,- **Required Environment Variables for ADC:**
R-0e4750c2230e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/authentication.md,98,"- When using ADC (either with `gcloud` or a service account), you must also set "
R-0b545bf0cfcf,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/authentication.md,112,- This option is only available when running in a Google Cloud Shell environment
R-aae0878fbc41,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/authentication.md,157,"Instead, you must configure authentication using environment variables."
R-0a5d3c642352,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,38,- **Scope:** Applies only when running Gemini CLI from that specific project. Pr
R-0a3ac59e0e2d,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,99,- **Description:** Allows you to specify a list of core tool names that should b
R-bee3fd2c90a8,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,129,- **Description:** Controls whether the CLI automatically accepts and executes t
R-c6f7962fa442,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,149,- **Description:** Defines a custom shell command for discovering tools from you
R-7816e3a5f8f1,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,154,- **Description:** Defines a custom shell command for calling a specific tool th
R-c0b1ae203bf1,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,155,- It must take function `name` (exactly as in [function declaration](https://ai.
R-c3cbd35ebb31,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,156,"- It must read function arguments as JSON on `stdin`, analogous to [`functionCal"
R-b136fceb2e7b,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,157,"- It must return function output as JSON on `stdout`, analogous to [`functionRes"
R-e3e7e9b194a8,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,162,- **Description:** Configures connections to one or more Model-Context Protocol
R-3e7ac78d0327,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,176,"- `includeTools` (array of strings, optional): List of tool names to include fro"
R-458784803437,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,282,- Note: Currently only the `run_shell_command` tool is supported.
R-d13f57224c87,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,294,- **Description:** Specifies environment variables that should be excluded from
R-997d108d501d,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,314,- **Description:** Controls the behavior of the `/memory refresh` command. If se
R-564680adf2e5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,411,**Environment Variable Exclusion:** Some environment variables (like `DEBUG` and
R-4330e596dfd6,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,423,- Required for using Vertex AI in express mode.
R-798cfb4c6652,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,428,- Required for using Code Assist or Vertex AI.
R-45996a841c7a,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,430,"- **Cloud Shell Note:** When running in a Cloud Shell environment, this variable"
R-666b8509a3ca,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,440,- Required for using Vertex AI in non express mode.
R-d7748a443bc9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration-v1.md,566,"- If a new dependency is required, please state the reason."
R-333048bb1ae2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,18,- **Description:** Saves the current conversation history. You must add a `<tag>
R-bf932845fb65,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,23,"- When you run `/chat list`, the CLI only scans these specific directories to fi"
R-f11f6ad87901,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,73,"- **Description:** Hide tool descriptions, showing only the tool names."
R-8ef8689c1b13,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,92,- **Note:** Only available if the CLI is invoked with the `--checkpointing` opti
R-8f557694b9df,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,100,- **Description:** Display detailed statistics for the current Gemini CLI sessio
R-35e34ba55903,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,118,"- **Description:** Hide tool descriptions, showing only the tool names."
R-3b2abd67f75c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,164,Your command definition files must be written in the TOML format and use the `.t
R-b16fdf5fa5ba,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,166,##### Required Fields
R-e0e047d7adcb,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,251,"- `<type>` must be one of: ""added"", ""changed"", ""fixed"", ""removed""."
R-49670a5a2a88,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,268,"When a custom command attempts to execute a shell command, Gemini CLI will now p"
R-d38548f9181c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/commands.md,274,3.  **Robust Parsing:** The parser correctly handles complex shell commands that
R-bf5436b44729,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,80,"""theme"": ""system-enforced-theme"""
R-f4967be5bd26,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,99,"""theme"": ""system-enforced-theme"""
R-2734f0e11960,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,125,- **`theme`**: The value from the system overrides (`system-enforced-theme`) is
R-778f51ac83c1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,146,"**Example:** Allow only safe, read-only file operations and listing files."
R-5ab6c120a05b,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,193,"Following the principle of least privilege, it is highly recommended to use `inc"
R-1a94b847e5cf,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,195,**Example:** Only allow the `code-search` and `get-ticket-details` tools from a
R-245f44a1cf05,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,213,"To create a secure, centrally-managed catalog of tools, the system administrator"
R-ae8b0a51bad1,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/enterprise.md,283,"In corporate environments with strict network policies, you can configure Gemini"
R-c677fafe57cd,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration.md,38,- **Scope:** Applies only when running Gemini CLI from that specific project. Pr
R-316c688e929f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration.md,270,- **Description:** Configures connections to one or more Model-Context Protocol
R-f1caf44a2a00,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration.md,284,"- `includeTools` (array of strings, optional): List of tool names to include fro"
R-8be0ffbf04dc,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration.md,378,**Environment Variable Exclusion:** Some environment variables (like `DEBUG` and
R-d6a1d12f34ab,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration.md,390,- Required for using Vertex AI in express mode.
R-8170185e500d,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/cli/configuration.md,395,- Required for using Code Assist or Vertex AI.
